YEAR,SCH_OP_CARRIER_AIRLINE_ID,SCH_OP_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2026,,,NK,DTW,LGA,21.0,11.0,0.0,75.0,502.0,,,,,
2026,,,UA,ORD,DTW,2.0,6.0,0.0,52.0,235.0,,,,,
2026,,,DL,DAY,ATL,72.0,61.0,0.0,79.0,432.0,61.0,0.0,0.0,0.0,0.0
2026,,,PT,ORF,PHL,59.0,55.0,0.0,40.0,212.0,0.0,0.0,0.0,0.0,55.0
2026,,,OH,BNA,CLT,3.0,7.0,0.0,50.0,328.0,,,,,
2026,,,AA,LAX,ORD,17.0,15.0,0.0,210.0,1744.0,15.0,0.0,0.0,0.0,0.0
2026,,,UA,ORD,SFO,16.0,5.0,0.0,231.0,1846.0,,,,,
2026,,,AA,DFW,SMF,13.0,-10.0,0.0,190.0,1431.0,,,,,
2026,,,WN,ONT,PHX,7.0,-7.0,0.0,52.0,325.0,,,,,
2026,,,AS,LIH,KOA,3.0,0.0,0.0,37.0,263.0,,,,,
2026,,,AA,CLT,MIA,27.0,12.0,0.0,99.0,650.0,,,,,
2026,,,OO,DTW,ALB,50.0,49.0,0.0,67.0,489.0,0.0,49.0,0.0,0.0,0.0
2026,,,QX,BOI,ONT,32.0,30.0,0.0,104.0,660.0,30.0,0.0,0.0,0.0,0.0
2026,,,F9,LAS,DEN,2.0,3.0,0.0,87.0,628.0,,,,,
2026,,,OO,DEN,DIK,159.0,155.0,0.0,67.0,488.0,155.0,0.0,0.0,0.0,0.0
2026,,,F9,JFK,ORD,230.0,227.0,0.0,120.0,740.0,1.0,0.0,0.0,0.0,226.0
2026,,,AS,SMF,SEA,40.0,16.0,0.0,83.0,605.0,0.0,0.0,0.0,0.0,16.0
2026,,,WN,LAS,BWI,1.0,-23.0,0.0,221.0,2106.0,,,,,
2026,,,QX,SAN,PHX,43.0,57.0,0.0,51.0,304.0,0.0,0.0,14.0,0.0,43.0
2026,,,WN,OKC,HOU,19.0,5.0,0.0,62.0,419.0,,,,,
2026,,,AA,CLT,RIC,52.0,51.0,0.0,45.0,257.0,51.0,0.0,0.0,0.0,0.0
2026,,,AA,DFW,TUS,18.0,-18.0,0.0,101.0,813.0,,,,,
2026,,,OO,PHX,FAT,12.0,7.0,0.0,83.0,493.0,,,,,
2026,,,DL,AUS,SFO,78.0,73.0,0.0,212.0,1504.0,0.0,0.0,0.0,0.0,73.0
2026,,,DL,PBI,DTW,4.0,-17.0,0.0,138.0,1086.0,,,,,
2026,,,UA,DEN,JAC,19.0,10.0,0.0,69.0,406.0,,,,,
2026,,,WN,SEA,OAK,69.0,60.0,0.0,97.0,672.0,60.0,0.0,0.0,0.0,0.0
2026,,,DL,IND,ATL,60.0,45.0,0.0,67.0,432.0,0.0,0.0,0.0,0.0,45.0
2026,,,OH,DCA,SYR,78.0,76.0,0.0,54.0,298.0,76.0,0.0,0.0,0.0,0.0
2026,,,OH,DCA,TYS,45.0,34.0,0.0,71.0,437.0,23.0,0.0,0.0,0.0,11.0
2026,,,AA,RIC,CLT,65.0,65.0,0.0,60.0,257.0,65.0,0.0,0.0,0.0,0.0
2026,,,AA,LAX,DFW,33.0,21.0,0.0,144.0,1235.0,21.0,0.0,0.0,0.0,0.0
2026,,,9E,JFK,DTW,4.0,-11.0,0.0,93.0,509.0,,,,,
2026,,,AA,TPA,MIA,801.0,783.0,0.0,35.0,204.0,0.0,0.0,0.0,0.0,783.0
2026,,,B6,BUF,FLL,8.0,34.0,0.0,159.0,1166.0,0.0,8.0,26.0,0.0,0.0
2026,,,YX,IND,EWR,50.0,67.0,0.0,90.0,645.0,0.0,0.0,17.0,0.0,50.0
2026,,,YX,CHS,DCA,9.0,6.0,0.0,62.0,444.0,,,,,
2026,,,WN,BWI,SJU,105.0,102.0,0.0,209.0,1565.0,0.0,0.0,102.0,0.0,0.0
2026,,,AS,SEA,IAD,3.0,-6.0,0.0,257.0,2305.0,,,,,
2026,,,AS,SEA,PHX,1.0,-3.0,0.0,144.0,1107.0,,,,,
2026,,,WN,LAS,DAL,41.0,23.0,0.0,121.0,1067.0,0.0,0.0,0.0,0.0,23.0
2026,,,F9,SJU,PHL,37.0,42.0,0.0,224.0,1576.0,0.0,0.0,5.0,0.0,37.0
2026,,,WN,BWI,MCO,1.0,-16.0,0.0,117.0,787.0,,,,,
2026,,,OH,ORD,TYS,116.0,105.0,0.0,70.0,475.0,0.0,0.0,0.0,0.0,105.0
2026,,,AS,SFO,SEA,20.0,8.0,0.0,102.0,679.0,,,,,
2026,,,UA,IAH,TUS,1.0,6.0,0.0,147.0,937.0,,,,,
2026,,,OO,SNA,SFO,43.0,69.0,0.0,77.0,372.0,0.0,43.0,26.0,0.0,0.0
2026,,,B6,JFK,MCO,50.0,45.0,0.0,149.0,944.0,7.0,0.0,0.0,0.0,38.0
2026,,,DL,MCO,SEA,35.0,46.0,0.0,357.0,2554.0,35.0,0.0,11.0,0.0,0.0
2026,,,OH,GSP,PHL,58.0,49.0,0.0,75.0,515.0,1.0,0.0,0.0,0.0,48.0
2026,,,AA,TPA,MIA,32.0,18.0,0.0,39.0,204.0,18.0,0.0,0.0,0.0,0.0
2026,,,WN,RSW,MDW,2.0,3.0,0.0,152.0,1105.0,,,,,
2026,,,AS,PDX,KOA,3.0,-27.0,0.0,312.0,2607.0,,,,,
2026,,,AA,AUS,DFW,58.0,59.0,0.0,38.0,190.0,58.0,0.0,1.0,0.0,0.0
2026,,,DL,DEN,ATL,5.0,-10.0,0.0,137.0,1199.0,,,,,
2026,,,AS,SAT,SEA,38.0,29.0,0.0,237.0,1774.0,0.0,0.0,29.0,0.0,0.0
2026,,,MQ,BIL,PHX,10.0,-27.0,0.0,103.0,873.0,,,,,
2026,,,AA,SJU,MIA,32.0,15.0,0.0,140.0,1045.0,6.0,0.0,0.0,0.0,9.0
2026,,,DL,RSW,DTW,3.0,-5.0,0.0,144.0,1084.0,,,,,
2026,,,YX,ORD,SAV,32.0,19.0,0.0,96.0,773.0,2.0,0.0,0.0,0.0,17.0
2026,,,WN,DEN,OMA,54.0,48.0,0.0,59.0,472.0,6.0,0.0,0.0,0.0,42.0
2026,,,DL,LGA,PBI,4.0,7.0,0.0,161.0,1035.0,,,,,
2026,,,WN,MCI,FLL,9.0,-4.0,0.0,149.0,1242.0,,,,,
2026,,,UA,ATL,EWR,9.0,-11.0,0.0,95.0,746.0,,,,,
2026,,,DL,SEA,PHX,10.0,5.0,0.0,135.0,1107.0,,,,,
2026,,,WN,BWI,RSW,1.0,-1.0,0.0,151.0,919.0,,,,,
2026,,,AA,MIA,STL,42.0,32.0,0.0,147.0,1068.0,0.0,0.0,0.0,0.0,32.0
2026,,,MQ,DCA,CMH,152.0,135.0,0.0,60.0,323.0,23.0,0.0,0.0,0.0,112.0
2026,,,MQ,ORD,MKE,14.0,-5.0,0.0,20.0,67.0,,,,,
2026,,,WN,SLC,LGB,7.0,-10.0,0.0,89.0,588.0,,,,,
2026,,,YX,LGA,DCA,65.0,168.0,0.0,95.0,214.0,0.0,0.0,168.0,0.0,0.0
2026,,,WN,PHX,ELP,13.0,-3.0,0.0,46.0,347.0,,,,,
2026,,,WN,PHX,IND,2.0,7.0,0.0,182.0,1489.0,,,,,
2026,,,AA,DFW,SMF,7.0,6.0,0.0,200.0,1431.0,,,,,
2026,,,OH,CLT,ATL,199.0,195.0,0.0,50.0,226.0,82.0,0.0,0.0,0.0,113.0
2026,,,WN,LAS,ABQ,33.0,20.0,0.0,61.0,486.0,4.0,0.0,0.0,0.0,16.0
2026,,,WN,BWI,ISP,30.0,18.0,0.0,45.0,220.0,18.0,0.0,0.0,0.0,0.0
2026,,,DL,LAX,MIA,161.0,130.0,0.0,252.0,2342.0,130.0,0.0,0.0,0.0,0.0
2026,,,OO,ROC,DTW,51.0,59.0,0.0,62.0,296.0,51.0,0.0,8.0,0.0,0.0
2026,,,UA,IAD,RDU,3.0,-3.0,0.0,44.0,225.0,,,,,
2026,,,DL,STT,ATL,161.0,131.0,0.0,207.0,1599.0,0.0,0.0,0.0,0.0,131.0
2026,,,DL,MIA,ATL,24.0,6.0,0.0,84.0,594.0,,,,,
2026,,,NK,EWR,MCO,109.0,104.0,0.0,144.0,937.0,104.0,0.0,0.0,0.0,0.0
2026,,,DL,SYR,ATL,12.0,-2.0,0.0,109.0,794.0,,,,,
2026,,,NK,PHL,MCO,16.0,6.0,0.0,124.0,862.0,,,,,
2026,,,NK,CMH,MCO,15.0,36.0,0.0,118.0,802.0,15.0,0.0,21.0,0.0,0.0
2026,,,9E,MSP,RIC,3.0,-17.0,0.0,118.0,969.0,,,,,
2026,,,DL,FLL,CVG,10.0,9.0,0.0,133.0,932.0,,,,,
2026,,,WN,STL,MCO,30.0,38.0,0.0,127.0,882.0,0.0,0.0,8.0,0.0,30.0
2026,,,F9,DEN,CLT,28.0,10.0,0.0,147.0,1337.0,,,,,
2026,,,OH,MGM,DFW,1934.0,1900.0,0.0,98.0,622.0,11.0,0.0,0.0,0.0,1889.0
2026,,,AA,PHX,KOA,9.0,59.0,0.0,375.0,2860.0,0.0,0.0,50.0,0.0,9.0
2026,,,AA,CLT,ORD,10.0,-3.0,0.0,98.0,599.0,,,,,
2026,,,WN,STL,HOU,10.0,15.0,0.0,126.0,687.0,10.0,0.0,5.0,0.0,0.0
2026,,,AA,SNA,DFW,87.0,123.0,0.0,157.0,1205.0,10.0,0.0,36.0,0.0,77.0
2026,,,WN,PHX,SAN,4.0,-8.0,0.0,48.0,304.0,,,,,
2026,,,WN,LAS,MCO,11.0,-14.0,0.0,214.0,2039.0,,,,,
2026,,,F9,MIA,IAH,63.0,28.0,0.0,142.0,964.0,0.0,0.0,0.0,0.0,28.0
2026,,,AA,CLT,ALB,48.0,32.0,0.0,82.0,646.0,32.0,0.0,0.0,0.0,0.0
2026,,,DL,MCO,AUS,63.0,52.0,0.0,148.0,994.0,52.0,0.0,0.0,0.0,0.0
2026,,,AA,PHX,CLT,1261.0,1236.0,0.0,186.0,1773.0,0.0,1236.0,0.0,0.0,0.0
2026,,,OO,GEG,SEA,88.0,88.0,0.0,46.0,224.0,88.0,0.0,0.0,0.0,0.0
2026,,,WN,MCO,MSY,24.0,21.0,0.0,98.0,551.0,0.0,0.0,0.0,0.0,21.0
2026,,,OH,CLT,CLE,5.0,17.0,0.0,70.0,430.0,5.0,0.0,12.0,0.0,0.0
2026,,,MQ,ICT,ORD,256.0,230.0,0.0,82.0,588.0,230.0,0.0,0.0,0.0,0.0
2026,,,DL,DTW,PHX,16.0,33.0,0.0,244.0,1671.0,6.0,0.0,17.0,0.0,10.0
2026,,,OO,BNA,AUS,14.0,-15.0,0.0,126.0,756.0,,,,,
2026,,,B6,JFK,LAX,2.0,34.0,0.0,353.0,2475.0,2.0,0.0,32.0,0.0,0.0
2026,,,DL,JFK,FLL,3.0,32.0,0.0,144.0,1069.0,0.0,0.0,32.0,0.0,0.0
2026,,,QX,PDX,ANC,21.0,-5.0,0.0,192.0,1542.0,,,,,
2026,,,WN,MEM,HOU,25.0,11.0,0.0,84.0,484.0,,,,,
2026,,,WN,MDW,BWI,4.0,-9.0,0.0,79.0,611.0,,,,,
2026,,,WN,STL,MCO,2.0,14.0,0.0,111.0,882.0,,,,,
2026,,,QX,RDM,SEA,23.0,24.0,0.0,47.0,228.0,1.0,0.0,1.0,0.0,22.0
2026,,,WN,IAD,DEN,30.0,21.0,0.0,218.0,1452.0,14.0,0.0,0.0,0.0,7.0
2026,,,DL,PHX,JFK,47.0,29.0,0.0,247.0,2153.0,0.0,0.0,29.0,0.0,0.0
2026,20500.0,4511.0,C5,IAD,CVG,54.0,45.0,0.0,67.0,388.0,45.0,0.0,0.0,0.0,0.0
2026,,,AA,EGE,MIA,310.0,295.0,0.0,207.0,1810.0,9.0,0.0,0.0,0.0,286.0
2026,,,AA,PHL,LAS,24.0,22.0,0.0,315.0,2177.0,20.0,0.0,0.0,0.0,2.0
2026,,,AA,SAN,DFW,14.0,14.0,0.0,146.0,1171.0,,,,,
2026,,,UA,DEN,ATL,1.0,-14.0,0.0,136.0,1199.0,,,,,
2026,,,DL,SEA,SLC,77.0,65.0,0.0,91.0,689.0,65.0,0.0,0.0,0.0,0.0
2026,,,MQ,OKC,DFW,10.0,8.0,0.0,38.0,175.0,,,,,
2026,,,9E,RDU,AUS,113.0,90.0,0.0,184.0,1162.0,0.0,0.0,0.0,0.0,90.0
2026,,,WN,BWI,CMH,20.0,10.0,0.0,57.0,337.0,,,,,
2026,,,DL,MCO,ATL,68.0,70.0,0.0,67.0,404.0,4.0,0.0,2.0,0.0,64.0
2026,,,AA,PHX,FAT,16.0,13.0,0.0,88.0,493.0,,,,,
2026,,,B6,JFK,ATL,57.0,54.0,0.0,135.0,760.0,54.0,0.0,0.0,0.0,0.0
2026,,,YV,COS,IAH,15.0,-15.0,0.0,103.0,809.0,,,,,
2026,,,9E,XNA,ATL,23.0,12.0,0.0,77.0,589.0,,,,,
2026,,,9E,MSP,DSM,54.0,74.0,0.0,45.0,232.0,54.0,0.0,20.0,0.0,0.0
2026,,,AA,SBP,DFW,5.0,14.0,0.0,182.0,1360.0,,,,,
2026,,,UA,DEN,JAC,1.0,-13.0,0.0,65.0,406.0,,,,,
2026,,,AA,PHX,IND,42.0,13.0,0.0,170.0,1489.0,,,,,
2026,,,DL,DTW,PHL,21.0,75.0,0.0,68.0,453.0,0.0,0.0,54.0,0.0,21.0
2026,,,AA,DFW,ORD,61.0,55.0,0.0,103.0,802.0,19.0,0.0,0.0,0.0,36.0
2026,,,DL,ATL,DAY,21.0,30.0,0.0,82.0,432.0,3.0,0.0,9.0,0.0,18.0
2026,,,AA,CLT,VPS,3.0,2.0,0.0,89.0,460.0,,,,,
2026,,,OO,ORD,SUX,125.0,135.0,0.0,66.0,436.0,0.0,0.0,10.0,0.0,125.0
2026,,,OO,FSD,DEN,1.0,0.0,0.0,87.0,483.0,,,,,
2026,,,OO,ORD,MKE,37.0,53.0,0.0,20.0,67.0,0.0,0.0,53.0,0.0,0.0
2026,,,UA,SAN,EWR,10.0,37.0,0.0,301.0,2425.0,1.0,0.0,27.0,0.0,9.0
2026,,,WN,BUR,LAS,22.0,6.0,0.0,41.0,223.0,,,,,
2026,,,WN,PHX,BUR,4.0,-5.0,0.0,69.0,369.0,,,,,
2026,,,NK,FLL,ATL,6.0,10.0,0.0,82.0,581.0,,,,,
2026,,,AA,DFW,VPS,2.0,-15.0,0.0,83.0,641.0,,,,,
2026,,,AA,DFW,DSM,15.0,43.0,0.0,88.0,624.0,4.0,0.0,28.0,0.0,11.0
2026,,,WN,OKC,AUS,38.0,32.0,0.0,58.0,358.0,0.0,0.0,0.0,0.0,32.0
2026,,,AA,DFW,DEN,4.0,-4.0,0.0,97.0,641.0,,,,,
2026,,,UA,ORD,MSN,8.0,1.0,0.0,26.0,108.0,,,,,
2026,,,OO,MCI,ORD,1.0,2.0,0.0,71.0,403.0,,,,,
2026,,,WN,SAN,SMF,1.0,-5.0,0.0,77.0,480.0,,,,,
2026,,,G7,IAD,PHL,301.0,309.0,0.0,37.0,135.0,0.0,0.0,309.0,0.0,0.0
2026,,,YV,IAH,MKE,223.0,205.0,0.0,128.0,984.0,4.0,0.0,0.0,0.0,201.0
2026,,,AA,LAX,DFW,1.0,20.0,0.0,174.0,1235.0,1.0,0.0,19.0,0.0,0.0
2026,,,YV,SDF,IAH,40.0,22.0,0.0,130.0,788.0,8.0,0.0,0.0,0.0,14.0
2026,,,WN,LAX,DEN,29.0,21.0,0.0,113.0,862.0,2.0,0.0,0.0,0.0,19.0
2026,,,AA,DFW,LEX,100.0,87.0,0.0,99.0,785.0,17.0,0.0,0.0,0.0,70.0
2026,,,WN,CLT,DAL,2.0,-13.0,0.0,138.0,926.0,,,,,
2026,,,AA,CLT,RDU,3.0,-6.0,0.0,30.0,130.0,,,,,
2026,,,UA,EWR,BQN,18.0,93.0,0.0,217.0,1585.0,17.0,0.0,75.0,0.0,1.0
2026,,,WN,MSY,MCI,24.0,18.0,0.0,99.0,690.0,0.0,0.0,0.0,0.0,18.0
2026,,,AA,EWR,CLT,28.0,19.0,0.0,87.0,529.0,0.0,0.0,0.0,0.0,19.0
2026,,,F9,DEN,MCO,49.0,35.0,0.0,164.0,1547.0,35.0,0.0,0.0,0.0,0.0
2026,,,YX,MIA,ILM,22.0,6.0,0.0,90.0,601.0,,,,,
2026,,,OO,ATL,ASE,2.0,6.0,0.0,225.0,1304.0,,,,,
2026,,,DL,MCO,DTW,152.0,146.0,0.0,142.0,957.0,146.0,0.0,0.0,0.0,0.0
2026,,,WN,BWI,SAN,45.0,47.0,0.0,329.0,2295.0,18.0,0.0,2.0,0.0,27.0
2026,,,OO,PHX,SJC,11.0,-6.0,0.0,96.0,621.0,,,,,
2026,,,B6,LAS,JFK,159.0,148.0,0.0,245.0,2248.0,23.0,0.0,0.0,0.0,125.0
2026,,,WN,PHX,MDW,26.0,6.0,0.0,164.0,1444.0,,,,,
2026,,,AA,CLT,TPA,6.0,-4.0,0.0,80.0,507.0,,,,,
2026,,,DL,MSP,SLC,17.0,29.0,0.0,158.0,991.0,0.0,17.0,12.0,0.0,0.0
2026,,,AA,MIA,DEN,28.0,28.0,0.0,256.0,1709.0,28.0,0.0,0.0,0.0,0.0
2026,,,AA,DFW,SRQ,12.0,3.0,0.0,120.0,945.0,,,,,
2026,,,WN,DEN,MIA,13.0,1.0,0.0,191.0,1709.0,,,,,
2026,,,B6,SLC,JFK,50.0,65.0,0.0,209.0,1990.0,0.0,0.0,15.0,0.0,50.0
2026,,,UA,EGE,ORD,56.0,56.0,0.0,122.0,1007.0,30.0,0.0,0.0,0.0,26.0
2026,,,WN,SMF,LAS,16.0,4.0,0.0,59.0,397.0,,,,,
2026,,,DL,BWI,DTW,6.0,-9.0,0.0,65.0,409.0,,,,,
2026,,,OO,SFO,BFL,68.0,50.0,0.0,39.0,238.0,50.0,0.0,0.0,0.0,0.0
2026,,,OO,DTW,MEM,7.0,10.0,0.0,104.0,610.0,,,,,
2026,,,DL,MSP,PHX,9.0,8.0,0.0,186.0,1276.0,,,,,
2026,,,G4,EYW,TYS,56.0,42.0,0.0,105.0,787.0,6.0,0.0,0.0,0.0,36.0
2026,,,WN,TPA,AUS,12.0,2.0,0.0,139.0,928.0,,,,,
2026,,,WN,TPA,MSY,68.0,56.0,0.0,75.0,487.0,0.0,0.0,0.0,0.0,56.0
2026,,,AS,HNL,OGG,41.0,37.0,0.0,22.0,101.0,0.0,0.0,0.0,0.0,37.0
2026,,,DL,ATL,MSY,24.0,30.0,0.0,68.0,425.0,24.0,0.0,6.0,0.0,0.0
2026,,,QX,ANC,PDX,4.0,24.0,0.0,208.0,1542.0,0.0,0.0,24.0,0.0,0.0
2026,,,DL,SLC,CLE,158.0,155.0,0.0,174.0,1565.0,155.0,0.0,0.0,0.0,0.0
2026,,,AS,SEA,HNL,32.0,20.0,0.0,323.0,2677.0,0.0,0.0,0.0,0.0,20.0
2026,,,AA,PHL,MIA,66.0,101.0,0.0,156.0,1013.0,66.0,0.0,35.0,0.0,0.0
2026,,,C5,IAD,ALB,70.0,62.0,0.0,59.0,324.0,59.0,0.0,0.0,0.0,3.0
2026,,,AA,CLT,ILM,84.0,78.0,0.0,32.0,185.0,0.0,0.0,0.0,0.0,78.0
2026,,,AS,PDX,BUR,28.0,29.0,0.0,108.0,817.0,28.0,0.0,1.0,0.0,0.0
2026,,,C5,IAH,LIT,29.0,21.0,0.0,52.0,374.0,21.0,0.0,0.0,0.0,0.0
2026,,,NK,TPA,LAS,59.0,42.0,0.0,274.0,1984.0,12.0,0.0,1.0,0.0,29.0
2026,,,DL,PHL,DTW,21.0,22.0,0.0,81.0,453.0,0.0,21.0,1.0,0.0,0.0
2026,,,DL,ATL,PHX,27.0,29.0,0.0,226.0,1587.0,0.0,0.0,2.0,0.0,27.0
2026,,,OH,DCA,PVD,23.0,21.0,0.0,55.0,356.0,0.0,0.0,0.0,0.0,21.0
2026,,,WN,ATL,MDW,1.0,-3.0,0.0,91.0,591.0,,,,,
2026,,,NK,FLL,CLT,8.0,3.0,0.0,100.0,632.0,,,,,
2026,,,OO,ORD,CAK,133.0,160.0,0.0,60.0,344.0,0.0,0.0,160.0,0.0,0.0
2026,,,WN,BNA,CVG,45.0,46.0,0.0,46.0,230.0,35.0,0.0,1.0,0.0,10.0
2026,,,AA,MEM,CLT,1.0,4.0,0.0,67.0,511.0,,,,,
2026,,,YX,IND,BOS,25.0,21.0,0.0,111.0,818.0,2.0,0.0,0.0,0.0,19.0
2026,,,AA,DFW,ATL,86.0,81.0,0.0,95.0,731.0,35.0,0.0,0.0,0.0,46.0
2026,,,YX,ORD,GRR,28.0,18.0,0.0,33.0,137.0,2.0,0.0,0.0,0.0,16.0
2026,,,C5,SCE,IAD,22.0,25.0,0.0,38.0,132.0,0.0,0.0,3.0,0.0,22.0
2026,,,WN,STL,FLL,21.0,15.0,0.0,133.0,1057.0,0.0,0.0,15.0,0.0,0.0
2026,,,WN,BNA,DTW,3.0,4.0,0.0,78.0,456.0,,,,,
2026,,,B6,SFO,JFK,191.0,163.0,0.0,277.0,2586.0,22.0,0.0,0.0,0.0,141.0
2026,,,WN,MCI,DEN,6.0,28.0,0.0,90.0,533.0,4.0,0.0,22.0,0.0,2.0
2026,,,AA,PHX,SNA,46.0,31.0,0.0,56.0,338.0,31.0,0.0,0.0,0.0,0.0
2026,,,WN,DEN,HOU,1.0,-16.0,0.0,118.0,883.0,,,,,
2026,,,AA,DFW,SLC,9.0,-3.0,0.0,144.0,989.0,,,,,
2026,,,WN,BOS,BNA,16.0,-4.0,0.0,134.0,942.0,,,,,
2026,,,MQ,ORD,DSM,120.0,105.0,0.0,59.0,299.0,0.0,4.0,0.0,0.0,101.0
2026,,,AS,LIH,OGG,12.0,28.0,0.0,34.0,202.0,26.0,0.0,0.0,0.0,2.0
2026,,,MQ,CMI,ORD,75.0,86.0,0.0,38.0,135.0,0.0,0.0,11.0,0.0,75.0
2026,,,F9,DFW,DEN,65.0,55.0,0.0,100.0,641.0,0.0,0.0,0.0,0.0,55.0
2026,,,AA,BDL,DFW,32.0,13.0,0.0,223.0,1471.0,,,,,
2026,,,AA,ORD,CLT,10.0,-15.0,0.0,74.0,599.0,,,,,
2026,,,9E,DTW,IND,38.0,33.0,0.0,44.0,231.0,11.0,22.0,0.0,0.0,0.0
2026,,,UA,SFO,HNL,18.0,7.0,0.0,299.0,2398.0,,,,,
2026,,,OO,SAN,JAC,25.0,8.0,0.0,122.0,828.0,,,,,
2026,,,OO,MAF,DFW,144.0,142.0,0.0,53.0,309.0,0.0,0.0,0.0,0.0,142.0
2026,,,UA,SFO,BOS,199.0,150.0,0.0,277.0,2704.0,2.0,0.0,0.0,0.0,148.0
2026,,,WN,BWI,MCO,32.0,32.0,0.0,127.0,787.0,7.0,0.0,0.0,0.0,25.0
2026,,,WN,RDU,PHX,60.0,31.0,0.0,261.0,1891.0,31.0,0.0,0.0,0.0,0.0
2026,,,AA,MIA,DFW,150.0,138.0,0.0,165.0,1121.0,0.0,0.0,0.0,0.0,138.0
2026,,,AA,PHX,DEN,37.0,28.0,0.0,79.0,602.0,28.0,0.0,0.0,0.0,0.0
2026,,,AA,DFW,BNA,79.0,75.0,0.0,80.0,631.0,9.0,0.0,0.0,0.0,66.0
2026,,,AA,MCO,MIA,44.0,42.0,0.0,38.0,192.0,0.0,4.0,0.0,0.0,38.0
2026,,,9E,CLT,LGA,7.0,-10.0,0.0,78.0,544.0,,,,,
2026,,,DL,SLC,SAN,53.0,44.0,0.0,90.0,626.0,43.0,0.0,0.0,0.0,1.0
2026,,,WN,MCO,MKE,35.0,19.0,0.0,141.0,1066.0,0.0,0.0,0.0,0.0,19.0
2026,,,WN,BWI,BOS,4.0,-14.0,0.0,64.0,369.0,,,,,
2026,,,MQ,GGG,DFW,34.0,23.0,0.0,34.0,140.0,10.0,0.0,0.0,0.0,13.0
2026,,,YX,CMH,BOS,145.0,127.0,0.0,77.0,640.0,0.0,0.0,0.0,0.0,127.0
2026,,,9E,EWR,CVG,6.0,-10.0,0.0,98.0,569.0,,,,,
2026,,,F9,ONT,LAS,46.0,52.0,0.0,38.0,197.0,0.0,0.0,6.0,0.0,46.0
2026,,,PT,ORF,PHL,24.0,65.0,0.0,71.0,212.0,0.0,0.0,41.0,0.0,24.0
2026,,,UA,SLC,DEN,20.0,44.0,0.0,70.0,391.0,0.0,0.0,24.0,0.0,20.0
2026,,,UA,SAN,IAD,19.0,16.0,0.0,265.0,2253.0,16.0,0.0,0.0,0.0,0.0
2026,,,WN,SAT,LAX,3.0,-6.0,0.0,171.0,1211.0,,,,,
2026,,,B6,JFK,CHS,94.0,77.0,0.0,102.0,636.0,77.0,0.0,0.0,0.0,0.0
2026,,,NK,MCO,DTW,54.0,81.0,0.0,135.0,957.0,49.0,0.0,32.0,0.0,0.0
2026,,,AA,DFW,IAH,15.0,9.0,0.0,48.0,224.0,,,,,
2026,,,AS,SEA,FAI,15.0,-18.0,0.0,188.0,1533.0,,,,,
2026,,,AA,MIA,DCA,14.0,10.0,0.0,134.0,919.0,,,,,
2026,,,WN,HNL,KOA,125.0,126.0,0.0,31.0,163.0,11.0,0.0,1.0,0.0,114.0
2026,,,AA,LAX,JFK,4.0,-24.0,0.0,280.0,2475.0,,,,,
2026,,,WN,MIA,HOU,1.0,-16.0,0.0,146.0,955.0,,,,,
2026,,,DL,RDU,ATL,3.0,-10.0,0.0,60.0,356.0,,,,,
2026,,,DL,ATL,MSY,119.0,112.0,0.0,75.0,425.0,0.0,0.0,0.0,0.0,112.0
2026,,,B6,AUS,BOS,414.0,397.0,0.0,187.0,1698.0,397.0,0.0,0.0,0.0,0.0
2026,,,NK,FLL,MSY,4.0,-3.0,0.0,103.0,673.0,,,,,
2026,,,OO,DTW,MKE,3.0,-15.0,0.0,46.0,237.0,,,,,
2026,,,WN,MCI,BNA,5.0,-6.0,0.0,66.0,491.0,,,,,
2026,,,B6,JFK,DAB,1.0,-30.0,0.0,128.0,891.0,,,,,
2026,,,F9,MCO,SJU,20.0,5.0,0.0,141.0,1188.0,,,,,
2026,,,AA,MIA,LAX,43.0,19.0,0.0,315.0,2342.0,19.0,0.0,0.0,0.0,0.0
2026,,,DL,ATL,ORF,1.0,-5.0,0.0,72.0,516.0,,,,,
2026,,,AA,ORD,CLT,7.0,-2.0,0.0,85.0,599.0,,,,,
2026,,,AS,SEA,LAX,5.0,-9.0,0.0,127.0,954.0,,,,,
2026,,,DL,OKC,ATL,134.0,119.0,0.0,94.0,761.0,0.0,0.0,0.0,0.0,119.0
2026,,,OH,ORD,TUL,46.0,23.0,0.0,88.0,585.0,13.0,0.0,0.0,0.0,10.0
2026,,,AS,BOS,SAN,1.0,-26.0,0.0,348.0,2588.0,,,,,
2026,,,WN,FLL,BWI,19.0,1.0,0.0,120.0,925.0,,,,,
2026,,,MQ,PHX,XNA,22.0,10.0,0.0,114.0,1023.0,,,,,
2026,,,WN,MDW,OMA,37.0,29.0,0.0,77.0,423.0,29.0,0.0,0.0,0.0,0.0
2026,,,OO,EUG,SAN,100.0,76.0,0.0,122.0,850.0,76.0,0.0,0.0,0.0,0.0
2026,,,DL,MIA,SEA,30.0,17.0,0.0,377.0,2724.0,2.0,0.0,0.0,0.0,15.0
2026,,,B6,HPN,PBI,75.0,47.0,0.0,130.0,1056.0,0.0,0.0,0.0,0.0,47.0
